"S","PropError","TransRateError","propRareSample","DOS","TotalTransitions","InputGeometricProb","InitialState","minSampleSize","SampleSize","Simulation","DurationError","TrueDuration","TruePropRare","TaskNumber"
32,0.000309564494367383,6.63094583407106e-05,0.240056818181818,0.906564169912146,261,0.877276615705341,3,54.3891625615763,671,5,3965.96944360553,31.8289257044722,0.50348700298886,3
64,0.00237064398382482,3.44624737760623e-05,0.627840909090909,0.662756996648854,233,0.123571389354765,6,50.8801843317972,671,1,61665.272016623,53.09008268291,0.740965492256136,8
64,0.00566864818855236,3.2331328085765e-05,0.522727272727273,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,671,2,33142.5399565255,40.9623106060606,0.605289375962322,8
64,0.0119261412353002,5.11073777030713e-05,0.565340909090909,0.532050991757993,279,0.103831926360726,6,47.7965367965368,671,3,24505.6577940342,39.7987537092879,0.617969386830903,8
64,0.00764642545949767,3.98538041659915e-05,0.457386363636364,0.264480119554388,567,0.219087159261107,6,17.7508038585209,671,4,19359.6834444446,34.0593241741766,0.374966035685173,8
64,6.82115348715358e-05,8.6517933093436e-06,0.465909090909091,0.906564169912146,261,0.877276615705341,3,54.3891625615763,671,5,4767.67961231269,31.8289257044722,0.50348700298886,3
128,0.0461627088761862,4.28876581739882e-05,0.587239583333333,0.662756996648854,233,0.123571389354765,6,50.8801843317972,671,1,65053.3847586034,53.09008268291,0.740965492256136,8
128,0.0449119382905019,1.07458561799141e-05,0.561197916666667,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,671,2,35606.8680193048,40.9623106060606,0.605289375962322,8
128,0.0271873484862569,4.8388242420375e-05,0.295572916666667,0.532050991757993,279,0.103831926360726,6,47.7965367965368,671,3,26585.244594206,39.7987537092879,0.617969386830903,8
128,0.00930820872400609,0.105503098312561,0.352864583333333,0.264480119554388,567,0.219087159261107,6,17.7508038585209,671,4,21018.0060694103,34.0593241741766,0.374966035685173,8
128,0.000378092125539273,1.44407631150677e-05,0.384114583333333,0.906564169912146,261,0.877276615705341,3,54.3891625615763,671,5,5339.08589963588,31.8289257044722,0.50348700298886,3
1,1.18452593604831,4.3022071673136e-05,0.953937592867756,0.662756996648854,233,0.123571389354765,6,50.8801843317972,672,1,457814.5126691,53.09008268291,0.740965492256136,8
1,0.539207775616343,5.55636031499018e-05,0.426448736998514,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,672,2,58081.4184745179,40.9623106060606,0.605289375962322,8
1,0.261378226962646,8.59449026809945e-05,0.99851411589896,0.532050991757993,279,0.103831926360726,6,47.7965367965368,672,3,281959.168183408,39.7987537092879,0.617969386830903,8
1,0.114189132685036,9.40333204083789e-05,0.99851411589896,0.264480119554388,567,0.219087159261107,6,17.7508038585209,672,4,3405.74701809655,34.0593241741766,0.374966035685173,8
1,0.00170782670301106,1.64221647348947e-05,0,0.906564169912146,261,0.877276615705341,3,54.3891625615763,672,5,186.41677428322,31.8289257044722,0.50348700298886,3
2,0.0333705764531142,0.000112865686669477,0.648367952522255,0.662756996648854,233,0.123571389354765,6,50.8801843317972,672,1,34624.6720409397,53.09008268291,0.740965492256136,8
2,0.0907824910086059,7.06621826094642e-06,0.65727002967359,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,672,2,3863.51620179063,40.9623106060606,0.605289375962322,8
2,0.0202117490925151,1.28479385798633e-05,0.695845697329377,0.532050991757993,279,0.103831926360726,6,47.7965367965368,672,3,8583.629775008,39.7987537092879,0.617969386830903,8
2,0.0370612487861028,2.90832671411402e-05,0.124629080118694,0.264480119554388,567,0.219087159261107,6,17.7508038585209,672,4,6014.41615107503,34.0593241741766,0.374966035685173,8
2,0.000464816295220561,3.79625801861703e-06,0.517804154302671,0.906564169912146,261,0.877276615705341,3,54.3891625615763,672,5,80.7445317872447,31.8289257044722,0.50348700298886,3
4,0.0936077148082525,3.46972605460465e-05,0.908284023668639,0.662756996648854,233,0.123571389354765,6,50.8801843317972,672,1,11888.1145915479,53.09008268291,0.740965492256136,8
4,0.104240523438134,6.41517548462897e-05,0.526627218934911,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,672,2,3986.57150482094,40.9623106060606,0.605289375962322,8
4,0.0644415337884105,2.55751301304865e-05,0.581360946745562,0.532050991757993,279,0.103831926360726,6,47.7965367965368,672,3,7964.87732851318,39.7987537092879,0.617969386830903,8
4,0.0589671977411007,4.46867474231483e-05,0.0103550295857988,0.264480119554388,567,0.219087159261107,6,17.7508038585209,672,4,1507.61499242651,34.0593241741766,0.374966035685173,8
4,0.000533148459698828,0.000114052722482856,0.701183431952663,0.906564169912146,261,0.877276615705341,3,54.3891625615763,672,5,1802.86086291028,31.8289257044722,0.50348700298886,3
8,0.0406222721529804,1.73268111737728e-05,0.558823529411765,0.662756996648854,233,0.123571389354765,6,50.8801843317972,672,1,43192.0430964549,53.09008268291,0.740965492256136,8
8,0.0114901806854413,4.77918664502136e-06,0.694117647058824,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,672,2,15597.8743078512,40.9623106060606,0.605289375962322,8
8,0.179917475324529,6.34404153095583e-05,0.352941176470588,0.532050991757993,279,0.103831926360726,6,47.7965367965368,672,3,13776.7702616253,39.7987537092879,0.617969386830903,8
8,0.0782471073187499,9.07175958907544e-05,0.302941176470588,0.264480119554388,567,0.219087159261107,6,17.7508038585209,672,4,5510.16081249817,34.0593241741766,0.374966035685173,8
8,0.00106318984802755,3.05252255203899e-05,0.420588235294118,0.906564169912146,261,0.877276615705341,3,54.3891625615763,672,5,1874.98155027644,31.8289257044722,0.50348700298886,3
16,0.0383010182968882,2.14281449906676e-05,0.566860465116279,0.662756996648854,233,0.123571389354765,6,50.8801843317972,672,1,47311.9176653984,53.09008268291,0.740965492256136,8
16,0.142994154433259,2.50945176463951e-05,0.645348837209302,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,672,2,24960.2316027389,40.9623106060606,0.605289375962322,8
16,0.0422239588754033,3.67485521530407e-05,0.28343023255814,0.532050991757993,279,0.103831926360726,6,47.7965367965368,672,3,18271.1138618324,39.7987537092879,0.617969386830903,8
16,0.0670330393913268,8.16639350844338e-05,0.524709302325581,0.264480119554388,567,0.219087159261107,6,17.7508038585209,672,4,16215.0502454493,34.0593241741766,0.374966035685173,8
16,0.00324768952247844,5.98198080735452e-05,0.549418604651163,0.906564169912146,261,0.877276615705341,3,54.3891625615763,672,5,3003.62912671006,31.8289257044722,0.50348700298886,3
32,0.0565021015871693,2.94541157154306e-05,0.676136363636364,0.662756996648854,233,0.123571389354765,6,50.8801843317972,672,1,56076.4871770324,53.09008268291,0.740965492256136,8
32,0.00787665348377324,2.44017694922773e-05,0.536931818181818,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,672,2,29639.6942166344,40.9623106060606,0.605289375962322,8
32,0.107540160629518,9.44654642998092e-05,0.21875,0.532050991757993,279,0.103831926360726,6,47.7965367965368,672,3,22386.7272550966,39.7987537092879,0.617969386830903,8
32,0.0175502826285517,3.58318455689791e-05,0.515625,0.264480119554388,567,0.219087159261107,6,17.7508038585209,672,4,16120.0407429971,34.0593241741766,0.374966035685173,8
32,0.000317229650405042,2.06995937687308e-05,0.359375,0.906564169912146,261,0.877276615705341,3,54.3891625615763,672,5,3874.37805532932,31.8289257044722,0.50348700298886,3
64,0.153294188984419,2.55459566467262e-05,0.654829545454545,0.662756996648854,233,0.123571389354765,6,50.8801843317972,672,1,61904.2227691453,53.09008268291,0.740965492256136,8
64,0.156132334498386,0.106375358834581,0.613636363636364,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,672,2,33439.5182230234,40.9623106060606,0.605289375962322,8
64,0.00508113022166355,2.91782824558111e-05,0.582386363636364,0.532050991757993,279,0.103831926360726,6,47.7965367965368,672,3,24770.3743555356,39.7987537092879,0.617969386830903,8
64,0.00793064176477459,7.11107031674406e-05,0.292613636363636,0.264480119554388,567,0.219087159261107,6,17.7508038585209,672,4,19005.8377663704,34.0593241741766,0.374966035685173,8
64,0.00207636889649525,1.44949379661908e-05,0.309659090909091,0.906564169912146,261,0.877276615705341,3,54.3891625615763,672,5,4773.11621349051,31.8289257044722,0.50348700298886,3
128,0.418508878391374,1.63099184566846e-05,0.826822916666667,0.662756996648854,233,0.123571389354765,6,50.8801843317972,672,1,66068.300410846,53.09008268291,0.740965492256136,8
128,0.00335905885957402,5.37797044499983e-05,0.483072916666667,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,672,2,35598.2745569791,40.9623106060606,0.605289375962322,8
128,0.00715086913160718,4.61462880712445e-05,0.49609375,0.532050991757993,279,0.103831926360726,6,47.7965367965368,672,3,26471.6833077317,39.7987537092879,0.617969386830903,8
128,0.00342526876937676,0.000129912749941963,0.28515625,0.264480119554388,567,0.219087159261107,6,17.7508038585209,672,4,20996.3903900388,34.0593241741766,0.374966035685173,8
128,0.000283201667530489,6.65611712104622e-05,0.30078125,0.906564169912146,261,0.877276615705341,3,54.3891625615763,672,5,5328.74394366187,31.8289257044722,0.50348700298886,3
1,0.0440278545978978,5.12938938245708e-05,0.281899109792285,0.662756996648854,233,0.123571389354765,6,50.8801843317972,673,1,31017.425789324,53.09008268291,0.740965492256136,8
1,0.0681412208004242,3.08103724448335e-05,0.099406528189911,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,673,2,6716.29370179063,40.9623106060606,0.605289375962322,8
1,0.0282580766719006,3.99365636158474e-05,0.538575667655786,0.532050991757993,279,0.103831926360726,6,47.7965367965368,673,3,4612.37563919366,39.7987537092879,0.617969386830903,8
1,0.0571231919605251,0.000315534776965425,0.759643916913947,0.264480119554388,567,0.219087159261107,6,17.7508038585209,673,4,11095.8261646545,34.0593241741766,0.374966035685173,8
1,0.000659646766426949,5.44824031923621e-05,0.185459940652819,0.906564169912146,261,0.877276615705341,3,54.3891625615763,673,5,986.479442220401,31.8289257044722,0.50348700298886,3
2,0.442100974656723,3.79207256106039e-05,0.906528189910979,0.662756996648854,233,0.123571389354765,6,50.8801843317972,673,1,9802.27992444805,53.09008268291,0.740965492256136,8
2,0.0532495303964032,4.71312897035862e-05,0.817507418397626,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,673,2,9392.71463613407,40.9623106060606,0.605289375962322,8
2,0.0195619509228246,1.75407357165304e-05,0.729970326409496,0.532050991757993,279,0.103831926360726,6,47.7965367965368,673,3,8395.523906791,39.7987537092879,0.617969386830903,8
2,0.0909313099755243,0.000232780907927975,0.412462908011869,0.264480119554388,567,0.219087159261107,6,17.7508038585209,673,4,19814.4189327507,34.0593241741766,0.374966035685173,8
2,0.00190418209584597,5.30184813062354e-05,0.516320474777448,0.906564169912146,261,0.877276615705341,3,54.3891625615763,673,5,847.791661963214,31.8289257044722,0.50348700298886,3
4,0.0847287079657651,2.3312243473523e-05,0.788461538461538,0.662756996648854,233,0.123571389354765,6,50.8801843317972,673,1,31533.2535629447,53.09008268291,0.740965492256136,8
4,0.0736428675676014,2.93208028529875e-05,0.399408284023669,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,673,2,17349.1881714876,40.9623106060606,0.605289375962322,8
4,0.0235565060555077,2.21057735671022e-05,0.766272189349112,0.532050991757993,279,0.103831926360726,6,47.7965367965368,673,3,8591.09792973152,39.7987537092879,0.617969386830903,8
4,0.0184553959985079,7.76831402486116e-05,0.427514792899408,0.264480119554388,567,0.219087159261107,6,17.7508038585209,673,4,9868.82101097146,34.0593241741766,0.374966035685173,8
4,0.00256401568726189,5.51952027065366e-05,0.335798816568047,0.906564169912146,261,0.877276615705341,3,54.3891625615763,673,5,112.872827223985,31.8289257044722,0.50348700298886,3
8,0.311524052373416,2.60601712267273e-05,0.639705882352941,0.662756996648854,233,0.123571389354765,6,50.8801843317972,673,1,41196.3373421093,53.09008268291,0.740965492256136,8
8,0.0127053656421867,4.87925615508814e-05,0.654411764705882,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,673,2,16096.8097118916,40.9623106060606,0.605289375962322,8
8,0.0437621237198062,4.29546048840386e-05,0.425,0.532050991757993,279,0.103831926360726,6,47.7965367965368,673,3,7608.81084495819,39.7987537092879,0.617969386830903,8
8,0.0214136379997963,5.23665446348808e-05,0.283823529411765,0.264480119554388,567,0.219087159261107,6,17.7508038585209,673,4,13144.408636582,34.0593241741766,0.374966035685173,8
8,0.000436034153759987,1.42099435015654e-05,0.617647058823529,0.906564169912146,261,0.877276615705341,3,54.3891625615763,673,5,1839.35929185135,31.8289257044722,0.50348700298886,3
16,0.301096220307288,5.15899664026548e-05,0.732558139534884,0.662756996648854,233,0.123571389354765,6,50.8801843317972,673,1,57959.4424936618,53.09008268291,0.740965492256136,8
16,0.0104755846270424,2.16803161908227e-05,0.61046511627907,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,673,2,22245.1474896694,40.9623106060606,0.605289375962322,8
16,0.0368358247041397,2.4146311992115e-05,0.533430232558139,0.532050991757993,279,0.103831926360726,6,47.7965367965368,673,3,17619.74258243,39.7987537092879,0.617969386830903,8
16,0.0173872633840064,7.66149362333159e-05,0.415697674418605,0.264480119554388,567,0.219087159261107,6,17.7508038585209,673,4,11974.5944381996,34.0593241741766,0.374966035685173,8
16,0.00260623762426603,9.37345835850842e-05,0.292151162790698,0.906564169912146,261,0.877276615705341,3,54.3891625615763,673,5,3027.94844615808,31.8289257044722,0.50348700298886,3
32,0.165178988328906,0.00250433359951843,0.637784090909091,0.662756996648854,233,0.123571389354765,6,50.8801843317972,673,1,66985.8381080585,53.09008268291,0.740965492256136,8
32,0.0543702777747329,2.44918227410321e-05,0.607954545454545,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,673,2,29430.0102042692,40.9623106060606,0.605289375962322,8
32,0.00632564684023688,4.53164468825594e-05,0.441761363636364,0.532050991757993,279,0.103831926360726,6,47.7965367965368,673,3,21076.5288220588,39.7987537092879,0.617969386830903,8
32,0.0182677282371275,1.8052245578755e-05,0.330965909090909,0.264480119554388,567,0.219087159261107,6,17.7508038585209,673,4,16223.7608468528,34.0593241741766,0.374966035685173,8
32,0.0080107161593325,2.49692008054591e-05,0.509943181818182,0.906564169912146,261,0.877276615705341,3,54.3891625615763,673,5,3858.29234683941,31.8289257044722,0.50348700298886,3
64,0.20069401050905,8.28510713289779e-06,0.6953125,0.662756996648854,233,0.123571389354765,6,50.8801843317972,673,1,61144.7215607987,53.09008268291,0.740965492256136,8
64,0.017080197298554,1.78294669547608e-05,0.498697916666667,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,673,2,32805.7144771777,40.9623106060606,0.605289375962322,8
64,0.00413843216617087,8.81486324917352e-06,0.55078125,0.532050991757993,279,0.103831926360726,6,47.7965367965368,673,3,23973.1656637385,39.7987537092879,0.617969386830903,8
64,0.0110951407848737,3.34358322669241e-05,0.446614583333333,0.264480119554388,567,0.219087159261107,6,17.7508038585209,673,4,18907.811094718,34.0593241741766,0.374966035685173,8
64,0.000330374116245543,2.94019604609546e-06,0.368489583333333,0.906564169912146,261,0.877276615705341,3,54.3891625615763,673,5,4669.16917405783,31.8289257044722,0.50348700298886,3
128,0.171987267357783,2.41984401457299e-05,0.662760416666667,0.662756996648854,233,0.123571389354765,6,50.8801843317972,673,1,64890.0924612871,53.09008268291,0.740965492256136,8
128,0.00168790798937996,1.67990665860141e-05,0.484375,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,673,2,35584.5990049082,40.9623106060606,0.605289375962322,8
128,0.0253150771297788,7.24133516014954e-05,0.291666666666667,0.532050991757993,279,0.103831926360726,6,47.7965367965368,673,3,26650.0992141282,39.7987537092879,0.617969386830903,8
128,0.00813288643449993,7.29495523998471e-05,0.354166666666667,0.264480119554388,567,0.219087159261107,6,17.7508038585209,673,4,20972.1620534046,34.0593241741766,0.374966035685173,8
128,0.000856667895680115,1.92041698207556e-05,0.317708333333333,0.906564169912146,261,0.877276615705341,3,54.3891625615763,673,5,5359.32784672092,31.8289257044722,0.50348700298886,3
1,0.00751534924648075,5.2395254907915e-05,0.585185185185185,0.662756996648854,233,0.123571389354765,6,50.8801843317972,674,1,16186.2204394582,53.09008268291,0.740965492256136,8
1,0.0576246777637132,9.93062491808771e-05,0.988148148148148,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,674,2,5443.32403007346,40.9623106060606,0.605289375962322,8
1,0.146346830771779,3.11066704577405e-05,0.508148148148148,0.532050991757993,279,0.103831926360726,6,47.7965367965368,674,3,6050.73496070266,39.7987537092879,0.617969386830903,8
1,0.0282686027399942,8.72551064674107e-05,0.0933333333333333,0.264480119554388,567,0.219087159261107,6,17.7508038585209,674,4,773.629339784406,34.0593241741766,0.374966035685173,8
1,0.0343975799597251,3.956322149536e-06,0.268148148148148,0.906564169912146,261,0.877276615705341,3,54.3891625615763,674,5,412.513705334768,31.8289257044722,0.50348700298886,3
2,0.0716071739824395,4.42551518531576e-05,0.840236686390533,0.662756996648854,233,0.123571389354765,6,50.8801843317972,674,1,27201.4346481331,53.09008268291,0.740965492256136,8
2,0.0316970925846345,1.56169859802356e-05,0.806213017751479,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,674,2,13835.8471613866,40.9623106060606,0.605289375962322,8
2,0.0299225063985983,2.04598191981368e-05,0.628698224852071,0.532050991757993,279,0.103831926360726,6,47.7965367965368,674,3,6648.1488593862,39.7987537092879,0.617969386830903,8
2,0.0988701732388584,5.15932089167508e-05,0.550295857988166,0.264480119554388,567,0.219087159261107,6,17.7508038585209,674,4,1575.18465927698,34.0593241741766,0.374966035685173,8
2,0.00102375237172217,4.07235869254249e-06,0.0177514792899408,0.906564169912146,261,0.877276615705341,3,54.3891625615763,674,5,316.504011516937,31.8289257044722,0.50348700298886,3
4,0.0522958707777773,0.000268055112109822,0.732248520710059,0.662756996648854,233,0.123571389354765,6,50.8801843317972,674,1,41574.0910628856,53.09008268291,0.740965492256136,8
4,0.735415019826031,5.63722773124389e-05,0.177514792899408,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,674,2,45288.5018078512,40.9623106060606,0.605289375962322,8
4,0.00897277191501999,4.35077604743851e-05,0.587278106508876,0.532050991757993,279,0.103831926360726,6,47.7965367965368,674,3,12021.8682628166,39.7987537092879,0.617969386830903,8
4,0.055495720814808,0.00010000852394268,0.248520710059172,0.264480119554388,567,0.219087159261107,6,17.7508038585209,674,4,1806.35704017665,34.0593241741766,0.374966035685173,8
4,0.00135967803542882,2.80610529062428e-08,0.230769230769231,0.906564169912146,261,0.877276615705341,3,54.3891625615763,674,5,628.844886895882,31.8289257044722,0.50348700298886,3
8,0.372793465302673,2.91991988353253e-05,0.816176470588235,0.662756996648854,233,0.123571389354765,6,50.8801843317972,674,1,57139.0720679502,53.09008268291,0.740965492256136,8
8,0.0978375818139858,2.21614692949711e-05,0.389705882352941,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,674,2,19621.7376411846,40.9623106060606,0.605289375962322,8
8,0.0238557102809817,6.14669326272852e-06,0.214705882352941,0.532050991757993,279,0.103831926360726,6,47.7965367965368,674,3,12567.3182511531,39.7987537092879,0.617969386830903,8
8,0.0781476183347147,9.96884237533428e-05,0.282352941176471,0.264480119554388,567,0.219087159261107,6,17.7508038585209,674,4,4705.73727374894,34.0593241741766,0.374966035685173,8
8,5.28080409935324e-05,6.01270721650647e-05,0.472058823529412,0.906564169912146,261,0.877276615705341,3,54.3891625615763,674,5,1866.79492482868,31.8289257044722,0.50348700298886,3
16,0.282507853092818,2.91035297937752e-05,0.604651162790698,0.662756996648854,233,0.123571389354765,6,50.8801843317972,674,1,63075.452433584,53.09008268291,0.740965492256136,8
16,0.00844350278372328,4.76445330522797e-05,0.61046511627907,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,674,2,25419.7730101806,40.9623106060606,0.605289375962322,8
16,0.0230948694358355,1.78159095635048e-05,0.617732558139535,0.532050991757993,279,0.103831926360726,6,47.7965367965368,674,3,16934.2518001524,39.7987537092879,0.617969386830903,8
16,0.0152908827188203,1.7037592159044e-05,0.40406976744186,0.264480119554388,567,0.219087159261107,6,17.7508038585209,674,4,11764.8099114888,34.0593241741766,0.374966035685173,8
16,0.000258687417281379,8.77886623989303e-05,0.488372093023256,0.906564169912146,261,0.877276615705341,3,54.3891625615763,674,5,1932.15372417274,31.8289257044722,0.50348700298886,3
32,0.156062776833176,9.87204680191285e-06,0.671875,0.662756996648854,233,0.123571389354765,6,50.8801843317972,674,1,56187.4488984278,53.09008268291,0.740965492256136,8
32,0.132253290054155,5.0824074594616e-05,0.815340909090909,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,674,2,29857.2862637741,40.9623106060606,0.605289375962322,8
32,0.0801600696309544,6.2246257084423e-05,0.288352272727273,0.532050991757993,279,0.103831926360726,6,47.7965367965368,674,3,21581.3747271376,39.7987537092879,0.617969386830903,8
32,0.0144069561305688,0.000104498149718571,0.404829545454545,0.264480119554388,567,0.219087159261107,6,17.7508038585209,674,4,16968.3928124592,34.0593241741766,0.374966035685173,8
32,0.00021282444090555,7.17836922964431e-06,0.288352272727273,0.906564169912146,261,0.877276615705341,3,54.3891625615763,674,5,3713.77703357871,31.8289257044722,0.50348700298886,3
64,0.0476265407836051,6.71426244228861e-05,0.635416666666667,0.662756996648854,233,0.123571389354765,6,50.8801843317972,674,1,61591.2504160184,53.09008268291,0.740965492256136,8
64,0.00560426978153627,3.84802367353719e-05,0.522135416666667,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,674,2,33007.4028942252,40.9623106060606,0.605289375962322,8
64,0.101647346307611,9.19510104799872e-05,0.216145833333333,0.532050991757993,279,0.103831926360726,6,47.7965367965368,674,3,24157.380342985,39.7987537092879,0.617969386830903,8
64,0.0111624634310344,0.00011256272984758,0.337239583333333,0.264480119554388,567,0.219087159261107,6,17.7508038585209,674,4,18863.6291971478,34.0593241741766,0.374966035685173,8
64,0.0011445823815177,5.08382935462283e-05,0.444010416666667,0.906564169912146,261,0.877276615705341,3,54.3891625615763,674,5,4659.18402027454,31.8289257044722,0.50348700298886,3
128,0.0125632459722939,2.18682581819133e-05,0.591145833333333,0.662756996648854,233,0.123571389354765,6,50.8801843317972,674,1,65084.7141543014,53.09008268291,0.740965492256136,8
128,0.00281343762041428,2.23209212074252e-05,0.506510416666667,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,674,2,35587.746458673,40.9623106060606,0.605289375962322,8
128,0.144610601959816,3.32031422114945e-05,0.217447916666667,0.532050991757993,279,0.103831926360726,6,47.7965367965368,674,3,26529.7915630022,39.7987537092879,0.617969386830903,8
128,0.00900679931107927,0.000175875799243996,0.38671875,0.264480119554388,567,0.219087159261107,6,17.7508038585209,674,4,21054.8496032373,34.0593241741766,0.374966035685173,8
128,0.00138474753916803,9.03013277983993e-06,0.44921875,0.906564169912146,261,0.877276615705341,3,54.3891625615763,674,5,5336.10769316224,31.8289257044722,0.50348700298886,3
1,0.0594238688178671,3.04286762452207e-05,0.452662721893491,0.662756996648854,233,0.123571389354765,6,50.8801843317972,675,1,71607.6733147724,53.09008268291,0.740965492256136,8
1,0.0553844718102484,5.4939606621357e-05,0.0872781065088757,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,675,2,8940.77453512397,40.9623106060606,0.605289375962322,8
1,0.0904703813705401,0.000341188676076304,0.507396449704142,0.532050991757993,279,0.103831926360726,6,47.7965367965368,675,3,16910.0125251349,39.7987537092879,0.617969386830903,8
1,0.0688698879145868,6.32593563811145e-06,0.723372781065089,0.264480119554388,567,0.219087159261107,6,17.7508038585209,675,4,1534.67711326737,34.0593241741766,0.374966035685173,8
1,0.00321908618508723,1.27591481096264e-05,0.649408284023669,0.906564169912146,261,0.877276615705341,3,54.3891625615763,675,5,389.558254457987,31.8289257044722,0.50348700298886,3
2,0.434466315357874,3.97052703343284e-05,0.93952802359882,0.662756996648854,233,0.123571389354765,6,50.8801843317972,675,1,11515.3033162609,53.09008268291,0.740965492256136,8
2,0.9725771137403,3.13560114615186e-05,0.731563421828909,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,675,2,66375.6480199724,40.9623106060606,0.605289375962322,8
2,0.727950242531229,6.33866564675445e-05,0.632743362831858,0.532050991757993,279,0.103831926360726,6,47.7965367965368,675,3,29520.1313660205,39.7987537092879,0.617969386830903,8
2,0.0877927750158584,3.69954676556974e-05,0.814159292035398,0.264480119554388,567,0.219087159261107,6,17.7508038585209,675,4,14608.7253585123,34.0593241741766,0.374966035685173,8
2,0.000867102459688429,1.36710904768095e-05,0.942477876106195,0.906564169912146,261,0.877276615705341,3,54.3891625615763,675,5,591.758290637281,31.8289257044722,0.50348700298886,3
4,0.322486925083123,7.23595934013578e-06,0.839705882352941,0.662756996648854,233,0.123571389354765,6,50.8801843317972,675,1,34095.5769216949,53.09008268291,0.740965492256136,8
4,0.495210862899519,2.53262485565765e-05,0.429411764705882,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,675,2,29264.6868078512,40.9623106060606,0.605289375962322,8
4,0.433026739778419,7.07526669978069e-05,0.360294117647059,0.532050991757993,279,0.103831926360726,6,47.7965367965368,675,3,21000.5952224194,39.7987537092879,0.617969386830903,8
4,0.0570031070705471,2.95876374504213e-05,0.289705882352941,0.264480119554388,567,0.219087159261107,6,17.7508038585209,675,4,513.915236465836,34.0593241741766,0.374966035685173,8
4,0.000317730668266328,2.01767136883604e-06,0.497058823529412,0.906564169912146,261,0.877276615705341,3,54.3891625615763,675,5,661.050648231486,31.8289257044722,0.50348700298886,3
8,0.172822077125161,3.31266436395913e-05,0.707352941176471,0.662756996648854,233,0.123571389354765,6,50.8801843317972,675,1,32495.6370673052,53.09008268291,0.740965492256136,8
8,0.00927165131229058,1.64630441198713e-05,0.627941176470588,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,675,2,17364.6738754662,40.9623106060606,0.605289375962322,8
8,0.0755127219076367,8.98599125154992e-05,0.695588235294118,0.532050991757993,279,0.103831926360726,6,47.7965367965368,675,3,16603.6128892267,39.7987537092879,0.617969386830903,8
8,0.0537318227609453,0.000295227520992637,0.372058823529412,0.264480119554388,567,0.219087159261107,6,17.7508038585209,675,4,13253.2760427229,34.0593241741766,0.374966035685173,8
8,0.00304391205720829,9.66235472146505e-06,0.370588235294118,0.906564169912146,261,0.877276615705341,3,54.3891625615763,675,5,1473.92106897662,31.8289257044722,0.50348700298886,3
16,0.348842982286089,1.76082025056278e-05,0.781976744186046,0.662756996648854,233,0.123571389354765,6,50.8801843317972,675,1,61648.1114090762,53.09008268291,0.740965492256136,8
16,0.00533732996974668,1.22339510168813e-05,0.625,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,675,2,24839.5185835969,40.9623106060606,0.605289375962322,8
16,0.0396580437802344,0.000138467005927993,0.421511627906977,0.532050991757993,279,0.103831926360726,6,47.7965367965368,675,3,18457.6352021139,39.7987537092879,0.617969386830903,8
16,0.0201242126634238,9.98043497617621e-05,0.347383720930233,0.264480119554388,567,0.219087159261107,6,17.7508038585209,675,4,12250.7064883016,34.0593241741766,0.374966035685173,8
16,0.00395260068153494,0.000109814202870531,0.450581395348837,0.906564169912146,261,0.877276615705341,3,54.3891625615763,675,5,2144.76869212322,31.8289257044722,0.50348700298886,3
32,0.119873757668163,2.09036700563833e-05,0.690340909090909,0.662756996648854,233,0.123571389354765,6,50.8801843317972,675,1,56497.0175420736,53.09008268291,0.740965492256136,8
32,0.0014525443320668,2.04512598247446e-05,0.553977272727273,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,675,2,29587.1670212093,40.9623106060606,0.605289375962322,8
32,0.10980485101719,0.000227438011185454,0.268465909090909,0.532050991757993,279,0.103831926360726,6,47.7965367965368,675,3,22965.9492251503,39.7987537092879,0.617969386830903,8
