"S","PropError","TransRateError","propRareSample","DOS","TotalTransitions","minSampleSize","SampleSize","AverageDurationError","TruePropRare","AverageDuration","Ant","TaskNumber"
4,0.0404214733238923,8.32915156811355e-05,0,0.579227425052079,423,56.9123711340206,654,12432.2526364103,0.548863327597138,36.4858087501349,3,7
4,0.205637768384234,0.000115443553207329,0,0.446200525314736,554,160.014492753623,654,5275.11185478946,0.453944389095191,25.888764490278,4,8
4,0.0788858941429341,2.04587751538036e-05,0.993939393939394,0.654707454034961,112,2208.2,654,95831.6953338974,0.799927542795037,88.9685570909255,5,8
4,0.00909326742378188,2.73620874773733e-06,0.633333333333333,0.823419527216738,201,334.575757575758,654,3154.18876930692,0.651209129607825,31.3558501631184,6,6
4,0.035925803745356,9.53208017809748e-05,0,0.665123177248438,417,1380.125,654,1336.38578393769,0.390816049270899,24.0353798961542,7,6
4,0.0242119882698834,3.34946706809631e-05,0.439393939393939,0.556278869667603,266,408.925925925926,654,20152.2873058604,0.637623403677203,46.833896440778,8,8
4,0.10072506433289,0.000231274967041023,0.248484848484848,0.500158500135857,497,581.105263157895,654,16529.4582843255,0.488633275971379,32.4706419782873,9,9
8,0.167615190487491,8.17154013630913e-05,0.563253012048193,0.44780816954986,345,552.05,654,10651.6766883667,0.555475047550041,38.2951084989572,1,8
8,0.167453915996862,0.000289438224506146,0.231927710843373,0.496694140023549,436,69.00625,654,17500.0911656484,0.567611629381397,40.56269367177,2,7
8,0.158518475528266,0.000148081030746959,0,0.579227425052079,423,56.9123711340206,654,15774.2012460328,0.548863327597138,36.4858087501349,3,7
8,0.0067934616115921,2.71065746312886e-05,0,0.446200525314736,554,160.014492753623,654,3599.02713486531,0.453944389095191,25.888764490278,4,8
8,0.00578648421346829,1.79184390446143e-05,0.246987951807229,0.654707454034961,112,2208.2,654,142962.689083361,0.799927542795037,88.9685570909255,5,8
8,0.00148817250244574,1.98139181571685e-05,0.843373493975904,0.823419527216738,201,334.575757575758,654,4529.22963525338,0.651209129607825,31.3558501631184,6,6
8,0.0674904063775547,1.50209246963687e-05,0,0.665123177248438,417,1380.125,654,2793.4727766333,0.390816049270899,24.0353798961542,7,6
8,0.0614405979545636,2.69525159487312e-05,0,0.556278869667603,266,408.925925925926,654,21157.1003557294,0.637623403677203,46.833896440778,8,8
8,0.183118073137992,0.000339336697880287,0,0.500158500135857,497,581.105263157895,654,20697.2625839178,0.488633275971379,32.4706419782873,9,9
16,0.054809699138013,8.56366111435639e-05,0,0.44780816954986,345,552.05,654,15607.7497293001,0.555475047550041,38.2951084989572,1,8
16,0.0458801256066708,7.62250998382125e-05,0.183035714285714,0.496694140023549,436,69.00625,654,15064.6930814433,0.567611629381397,40.56269367177,2,7
16,0.0695133334131675,0.000135153098227742,0.522321428571429,0.579227425052079,423,56.9123711340206,654,14812.9624801288,0.548863327597138,36.4858087501349,3,7
16,0.274505664898987,0.000145270298226879,0,0.446200525314736,554,160.014492753623,654,6039.52190477873,0.453944389095191,25.888764490278,4,8
16,0.124444765999124,1.11085703495913e-05,0.654761904761905,0.654707454034961,112,2208.2,654,176115.015355799,0.799927542795037,88.9685570909255,5,8
16,0.0063633649938362,9.75843859720706e-06,0.78422619047619,0.823419527216738,201,334.575757575758,654,9674.78333781801,0.651209129607825,31.3558501631184,6,6
16,0.0490029926919038,5.36712862065282e-05,0.220238095238095,0.665123177248438,417,1380.125,654,3756.48186252206,0.390816049270899,24.0353798961542,7,6
16,0.0152279361893277,3.99774737327649e-05,0.183035714285714,0.556278869667603,266,408.925925925926,654,22519.1158553881,0.637623403677203,46.833896440778,8,8
16,0.0408173887257306,0.000187534041365746,0.461309523809524,0.500158500135857,497,581.105263157895,654,15385.1365138057,0.488633275971379,32.4706419782873,9,9
32,0.0123190443089739,2.58803275982046e-05,0.238095238095238,0.44780816954986,345,552.05,654,18057.6142618332,0.555475047550041,38.2951084989572,1,8
32,0.14317734512939,0.000253973731895841,0.264880952380952,0.496694140023549,436,69.00625,654,20271.3694285564,0.567611629381397,40.56269367177,2,7
32,0.00611322389030142,3.14260877717761e-05,0.197916666666667,0.579227425052079,423,56.9123711340206,654,18899.7001205127,0.548863327597138,36.4858087501349,3,7
32,0.264295525730706,0.000290168678595836,0,0.446200525314736,554,160.014492753623,654,7342.12508004003,0.453944389095191,25.888764490278,4,8
32,0.00457841192820598,4.66457925774971e-05,0.267857142857143,0.654707454034961,112,2208.2,654,186839.541427861,0.799927542795037,88.9685570909255,5,8
32,0.0100247008025531,2.98272949872831e-05,0.763392857142857,0.823419527216738,201,334.575757575758,654,12373.5658383466,0.651209129607825,31.3558501631184,6,6
32,0.00877751882784519,5.04324767126815e-05,0,0.665123177248438,417,1380.125,654,3141.91246453358,0.390816049270899,24.0353798961542,7,6
32,0.0495190496525737,0.000104274569926165,0.391369047619048,0.556278869667603,266,408.925925925926,654,30521.5589268422,0.637623403677203,46.833896440778,8,8
32,0.00256339298581404,7.75416352206802e-05,0,0.500158500135857,497,581.105263157895,654,16128.0987682802,0.488633275971379,32.4706419782873,9,9
64,0.0175511267177231,0.0678968471536613,0,0.44780816954986,345,552.05,654,22171.7815507734,0.555475047550041,38.2951084989572,1,8
64,0.0377540489350916,2.90671691411089e-05,0.184659090909091,0.496694140023549,436,69.00625,654,21508.5489865549,0.567611629381397,40.56269367177,2,7
64,0.0186218224342229,0.000183122746815341,0.477272727272727,0.579227425052079,423,56.9123711340206,654,22136.5057054754,0.548863327597138,36.4858087501349,3,7
64,0.337477181126645,0.000110839086408194,0,0.446200525314736,554,160.014492753623,654,7532.67222464547,0.453944389095191,25.888764490278,4,8
64,0.0711783195523456,6.34346241322304e-06,0.392045454545455,0.654707454034961,112,2208.2,654,196582.279396957,0.799927542795037,88.9685570909255,5,8
64,0.00315241175632772,1.54342532140062e-05,0.59375,0.823419527216738,201,334.575757575758,654,14490.4717256186,0.651209129607825,31.3558501631184,6,6
64,0.00573411986319071,1.32258523268695e-05,0,0.665123177248438,417,1380.125,654,4407.6943780623,0.390816049270899,24.0353798961542,7,6
64,0.00161811551008776,2.23524656670399e-05,0,0.556278869667603,266,408.925925925926,654,34604.2933058215,0.637623403677203,46.833896440778,8,8
64,0.0496508371215921,0.00011532140741919,0,0.500158500135857,497,581.105263157895,654,19477.222076313,0.488633275971379,32.4706419782873,9,9
128,0.00553444732033493,7.19995444359905e-06,0,0.44780816954986,345,552.05,654,24412.5821964631,0.555475047550041,38.2951084989572,1,8
128,0.150552532463814,6.61413415439709e-05,0.403645833333333,0.496694140023549,436,69.00625,654,23686.6075751457,0.567611629381397,40.56269367177,2,7
128,0.00513323709746676,0.158991687529854,0,0.579227425052079,423,56.9123711340206,654,23621.6162334814,0.548863327597138,36.4858087501349,3,7
128,0.40965264634963,0.0182969637970039,0.21484375,0.446200525314736,554,160.014492753623,654,9235.19679651528,0.453944389095191,25.888764490278,4,8
128,0.308858269833542,2.04587751538036e-05,0.833333333333333,0.654707454034961,112,2208.2,654,204967.727079929,0.799927542795037,88.9685570909255,5,8
128,0.00208053335989623,5.06607119641269e-06,0.459635416666667,0.823419527216738,201,334.575757575758,654,15641.7130531484,0.651209129607825,31.3558501631184,6,6
128,0.00115950831235179,6.35991767540048e-05,0,0.665123177248438,417,1380.125,654,5075.00066394976,0.390816049270899,24.0353798961542,7,6
128,0.0042928871177603,1.56201900862501e-05,0,0.556278869667603,266,408.925925925926,654,37103.6304343071,0.637623403677203,46.833896440778,8,8
128,0.00147506356663213,0.000111963672258765,0,0.500158500135857,497,581.105263157895,654,21368.9067761331,0.488633275971379,32.4706419782873,9,9
1,0.121191679163175,4.1100817326333e-05,0.478658536585366,0.44780816954986,345,552.05,655,19514.9823945582,0.555475047550041,38.2951084989572,1,8
1,0.539095114209911,0.000300153364275347,0.990853658536585,0.496694140023549,436,69.00625,655,46983.2311951877,0.567611629381397,40.56269367177,2,7
1,0.0764497656274301,0.000142294059925984,0.768292682926829,0.579227425052079,423,56.9123711340206,655,6179.66104464055,0.548863327597138,36.4858087501349,3,7
1,0.0485353072385527,0.000348515846483422,0,0.446200525314736,554,160.014492753623,655,6659.93918324066,0.453944389095191,25.888764490278,4,8
1,0.030598527779777,6.64670929776233e-07,0.582317073170732,0.654707454034961,112,2208.2,655,67690.0596726723,0.799927542795037,88.9685570909255,5,8
1,0.00145863678224841,7.81028252829442e-06,0.664634146341463,0.823419527216738,201,334.575757575758,655,759.536421046047,0.651209129607825,31.3558501631184,6,6
1,0.105498193621382,0.000113913005425451,0.483231707317073,0.665123177248438,417,1380.125,655,4353.80413459138,0.390816049270899,24.0353798961542,7,6
1,0.147628329631855,0.000200368283430817,0.382621951219512,0.556278869667603,266,408.925925925926,655,14993.5523301071,0.637623403677203,46.833896440778,8,8
1,0.296881452580869,0.0010508204796009,0,0.500158500135857,497,581.105263157895,655,18428.4602314973,0.488633275971379,32.4706419782873,9,9
2,0.0994601371200766,0.000142528143373146,0.93161094224924,0.44780816954986,345,552.05,655,81928.8591357352,0.555475047550041,38.2951084989572,1,8
2,0.0749131454502089,0.000103345450323541,0.340425531914894,0.496694140023549,436,69.00625,655,13492.6430645374,0.567611629381397,40.56269367177,2,7
2,0.0490589583143996,0.000575917198193469,0.31306990881459,0.579227425052079,423,56.9123711340206,655,3687.50481151514,0.548863327597138,36.4858087501349,3,7
2,0.307730367286595,0.000226142434953647,0.498480243161094,0.446200525314736,554,160.014492753623,655,7420.27682577032,0.453944389095191,25.888764490278,4,8
2,0.412443299573162,3.33434208105507e-06,0.838905775075988,0.654707454034961,112,2208.2,655,178503.696268667,0.799927542795037,88.9685570909255,5,8
2,0.000999025838647977,6.32435632106146e-05,0.577507598784195,0.823419527216738,201,334.575757575758,655,4033.01809611908,0.651209129607825,31.3558501631184,6,6
2,0.0894797081167701,2.20515732239136e-05,0.480243161094225,0.665123177248438,417,1380.125,655,4773.7629424547,0.390816049270899,24.0353798961542,7,6
2,0.29686209351885,0.000191799914140782,0.48936170212766,0.556278869667603,266,408.925925925926,655,31069.7414984197,0.637623403677203,46.833896440778,8,8
2,0.411953309357478,0.000314244827877176,0.665653495440729,0.500158500135857,497,581.105263157895,655,4743.13738924527,0.488633275971379,32.4706419782873,9,9
4,0.035458517295698,2.47514685020624e-05,0.198484848484848,0.44780816954986,345,552.05,655,9863.33924206159,0.555475047550041,38.2951084989572,1,8
4,0.268808759620657,0.000316354842982055,0,0.496694140023549,436,69.00625,655,18437.7583619282,0.567611629381397,40.56269367177,2,7
4,0.0150696593769203,5.80186440994084e-05,0.21969696969697,0.579227425052079,423,56.9123711340206,655,13626.1336747977,0.548863327597138,36.4858087501349,3,7
4,0.358559967648983,0.000150206379649316,0.248484848484848,0.446200525314736,554,160.014492753623,655,11066.889622081,0.453944389095191,25.888764490278,4,8
4,0.118714380195623,1.95327205655325e-05,0.745454545454545,0.654707454034961,112,2208.2,655,132429.881663084,0.799927542795037,88.9685570909255,5,8
4,0.0171212098144041,2.24180257527774e-05,0.796969696969697,0.823419527216738,201,334.575757575758,655,1973.37017463974,0.651209129607825,31.3558501631184,6,6
4,0.119758641803368,5.41597800018412e-05,0,0.665123177248438,417,1380.125,655,1441.32903596423,0.390816049270899,24.0353798961542,7,6
4,0.0537734186498942,4.8091606128587e-05,0.496969696969697,0.556278869667603,266,408.925925925926,655,26203.5660562841,0.637623403677203,46.833896440778,8,8
4,0.138888889811322,0.000179980803396684,0.448484848484848,0.500158500135857,497,581.105263157895,655,4012.36394252311,0.488633275971379,32.4706419782873,9,9
8,0.166502856651318,8.17154013630913e-05,0.552710843373494,0.44780816954986,345,552.05,655,10388.6130615725,0.555475047550041,38.2951084989572,1,8
8,0.136626600564727,0.000110579830860505,0.414156626506024,0.496694140023549,436,69.00625,655,4971.21079600078,0.567611629381397,40.56269367177,2,7
8,0.0175618334916431,0.00024136671876255,0,0.579227425052079,423,56.9123711340206,655,12633.5585241197,0.548863327597138,36.4858087501349,3,7
8,0.404454549447041,0.00016472712606036,0,0.446200525314736,554,160.014492753623,655,7219.60140361537,0.453944389095191,25.888764490278,4,8
8,0.0193619898689072,1.1919920449088e-05,0.617469879518072,0.654707454034961,112,2208.2,655,131087.025409838,0.799927542795037,88.9685570909255,5,8
8,0.00498512636879032,5.63770614635234e-06,0.80421686746988,0.823419527216738,201,334.575757575758,655,5884.89460037175,0.651209129607825,31.3558501631184,6,6
8,0.0381347078639403,5.38533401199042e-05,0.246987951807229,0.665123177248438,417,1380.125,655,2347.76706943883,0.390816049270899,24.0353798961542,7,6
8,0.179859300999555,0.000121386090719874,0,0.556278869667603,266,408.925925925926,655,16407.4576447085,0.637623403677203,46.833896440778,8,8
8,0.0139685700737008,0.000138430207289621,0.337349397590361,0.500158500135857,497,581.105263157895,655,9027.11272926882,0.488633275971379,32.4706419782873,9,9
16,0.0245497550426152,0.000116105069899396,0,0.44780816954986,345,552.05,655,14748.8222705223,0.555475047550041,38.2951084989572,1,8
16,0.190377937248757,3.68650437663144e-05,0.488095238095238,0.496694140023549,436,69.00625,655,17820.683791489,0.567611629381397,40.56269367177,2,7
16,0.0919824050925405,8.95146025143176e-05,0.394345238095238,0.579227425052079,423,56.9123711340206,655,15837.5706236228,0.548863327597138,36.4858087501349,3,7
16,0.0243818821287107,0.000157926307444268,0,0.446200525314736,554,160.014492753623,655,5316.7930926589,0.453944389095191,25.888764490278,4,8
16,0.0412425690110544,1.34323359652963e-05,0.248511904761905,0.654707454034961,112,2208.2,655,167802.973160371,0.799927542795037,88.9685570909255,5,8
16,0.00854687374907281,6.39391390445648e-06,0.702380952380952,0.823419527216738,201,334.575757575758,655,9682.62879203684,0.651209129607825,31.3558501631184,6,6
16,0.0121996899933093,1.05687067963033e-05,0,0.665123177248438,417,1380.125,655,2160.66124811891,0.390816049270899,24.0353798961542,7,6
16,0.0546182767718657,7.68091903117309e-05,0.549107142857143,0.556278869667603,266,408.925925925926,655,22758.7496189414,0.637623403677203,46.833896440778,8,8
16,0.0141635727558242,0.00349361185111235,0.272321428571429,0.500158500135857,497,581.105263157895,655,14422.5957436798,0.488633275971379,32.4706419782873,9,9
32,0.0417517451689786,5.80681495516056e-05,0,0.44780816954986,345,552.05,655,19017.2746783066,0.555475047550041,38.2951084989572,1,8
32,0.115607988937129,7.30259700734293e-05,0.238095238095238,0.496694140023549,436,69.00625,655,19046.4285393435,0.567611629381397,40.56269367177,2,7
32,0.00444841479451638,4.17542467360909e-05,0,0.579227425052079,423,56.9123711340206,655,18826.3703173567,0.548863327597138,36.4858087501349,3,7
32,0.559167808850866,0.000150265774080846,0.355654761904762,0.446200525314736,554,160.014492753623,655,7363.42012356919,0.453944389095191,25.888764490278,4,8
32,0.217604297158541,2.35427614746758e-05,0.776785714285714,0.654707454034961,112,2208.2,655,189478.673415814,0.799927542795037,88.9685570909255,5,8
32,0.00129642425448798,6.02109642906825e-06,0.693452380952381,0.823419527216738,201,334.575757575758,655,12544.5177040933,0.651209129607825,31.3558501631184,6,6
32,0.00394438090725375,8.93448349824261e-05,0,0.665123177248438,417,1380.125,655,2758.92672235645,0.390816049270899,24.0353798961542,7,6
32,0.0588433950611644,5.84245138850455e-05,0.507440476190476,0.556278869667603,266,408.925925925926,655,31345.4160870048,0.637623403677203,46.833896440778,8,8
32,0.0482300824132889,0.000306878595188074,0,0.500158500135857,497,581.105263157895,655,20826.0601121128,0.488633275971379,32.4706419782873,9,9
64,0.0270313258759741,2.0038951916088e-05,0,0.44780816954986,345,552.05,655,22100.2986280186,0.555475047550041,38.2951084989572,1,8
64,0.0336011552108479,0.000148614923675345,0,0.496694140023549,436,69.00625,655,21309.8048568335,0.567611629381397,40.56269367177,2,7
64,0.00312606815047373,7.06727822655946e-05,0,0.579227425052079,423,56.9123711340206,655,22054.6757633693,0.548863327597138,36.4858087501349,3,7
64,0.524919877843711,0.000208213406060513,0.326704545454545,0.446200525314736,554,160.014492753623,655,8330.71276967779,0.453944389095191,25.888764490278,4,8
64,0.0434217987576938,1.12627600170406e-05,0.355113636363636,0.654707454034961,112,2208.2,655,197432.209047486,0.799927542795037,88.9685570909255,5,8
64,0.00295510031488219,3.92386827974905e-05,0.298295454545455,0.823419527216738,201,334.575757575758,655,14121.7318805436,0.651209129607825,31.3558501631184,6,6
64,0.0103467670241985,4.00253772510159e-05,0,0.665123177248438,417,1380.125,655,4263.71420109671,0.390816049270899,24.0353798961542,7,6
64,0.409057112028095,0.0794596617259667,0,0.556278869667603,266,408.925925925926,655,46157.1349053245,0.637623403677203,46.833896440778,8,8
64,0.0397144861591283,0.00019143751549081,0,0.500158500135857,497,581.105263157895,655,19471.2621357858,0.488633275971379,32.4706419782873,9,9
128,0.017179042341874,5.18831505280796e-05,0,0.44780816954986,345,552.05,655,24372.1606803585,0.555475047550041,38.2951084989572,1,8
128,0.0288714359754412,8.63045577664598e-05,0,0.496694140023549,436,69.00625,655,23379.6670386149,0.567611629381397,40.56269367177,2,7
128,0.021468954979254,0.000134575888797498,0.635416666666667,0.579227425052079,423,56.9123711340206,655,23751.0616113912,0.548863327597138,36.4858087501349,3,7
128,0.0252301648563234,0.00660576005038621,0,0.446200525314736,554,160.014492753623,655,8230.88964876453,0.453944389095191,25.888764490278,4,8
128,0.215124587740944,3.83262390504896e-06,0.6640625,0.654707454034961,112,2208.2,655,203302.680389942,0.799927542795037,88.9685570909255,5,8
128,0.00268703872908833,5.06607119641269e-06,0.212239583333333,0.823419527216738,201,334.575757575758,655,15702.1020224933,0.651209129607825,31.3558501631184,6,6
128,0.00130674052141913,2.2354204180189e-05,0,0.665123177248438,417,1380.125,655,5077.59394168589,0.390816049270899,24.0353798961542,7,6
128,0.00370614959893841,3.43441242435954e-05,0,0.556278869667603,266,408.925925925926,655,37187.0710398619,0.637623403677203,46.833896440778,8,8
128,0.0120157529042431,7.08476137184385e-05,0,0.500158500135857,497,581.105263157895,655,21646.3841483986,0.488633275971379,32.4706419782873,9,9
1,0.892472362646926,0.000120441951909831,0.645357686453577,0.44780816954986,345,552.05,656,34999.0615464823,0.555475047550041,38.2951084989572,1,8
1,0.381759664270925,0.000188996870593594,0.774733637747336,0.496694140023549,436,69.00625,656,196119.623003912,0.567611629381397,40.56269367177,2,7
1,0.065462265523385,0.000121146733047093,0.58599695585997,0.579227425052079,423,56.9123711340206,656,5346.93090788795,0.548863327597138,36.4858087501349,3,7
1,0.04488474755039,0.000113077062800392,0.301369863013699,0.446200525314736,554,160.014492753623,656,14559.2566889715,0.453944389095191,25.888764490278,4,8
1,0.826746142308861,2.04587751538036e-05,0.998477929984779,0.654707454034961,112,2208.2,656,420075.314381516,0.799927542795037,88.9685570909255,5,8
1,0.00313944401109063,2.27318145360176e-06,0.724505327245053,0.823419527216738,201,334.575757575758,656,1354.55578159018,0.651209129607825,31.3558501631184,6,6
1,0.103729136528938,4.31565677575649e-05,0,0.665123177248438,417,1380.125,656,1412.46564132806,0.390816049270899,24.0353798961542,7,6
1,0.277168915507747,4.82740809758668e-05,0.940639269406393,0.556278869667603,266,408.925925925926,656,40096.9761453215,0.637623403677203,46.833896440778,8,8
1,0.442912229774623,0.000271250638947169,0.474885844748858,0.500158500135857,497,581.105263157895,656,21404.816406602,0.488633275971379,32.4706419782873,9,9
2,0.127675894005572,7.76413925755538e-05,0.199088145896657,0.44780816954986,345,552.05,656,8803.7401245709,0.555475047550041,38.2951084989572,1,8
2,0.117992774281199,0.000206437004094163,0.18693009118541,0.496694140023549,436,69.00625,656,11382.3631128708,0.567611629381397,40.56269367177,2,7
2,0.0592695246571927,0.000249395822509812,0.577507598784195,0.579227425052079,423,56.9123711340206,656,1309.28042209694,0.548863327597138,36.4858087501349,3,7
2,0.0514720798557107,0.000347719301107872,0.367781155015198,0.446200525314736,554,160.014492753623,656,6474.70909217975,0.453944389095191,25.888764490278,4,8
2,0.0180733158761677,4.79659638966867e-05,0.530395136778115,0.654707454034961,112,2208.2,656,121428.686691571,0.799927542795037,88.9685570909255,5,8
2,0.0212130299991452,1.49710735944142e-05,0.577507598784195,0.823419527216738,201,334.575757575758,656,2759.98316835342,0.651209129607825,31.3558501631184,6,6
2,0.153610505400336,0.000124075849081553,0.696048632218845,0.665123177248438,417,1380.125,656,11634.9883588252,0.390816049270899,24.0353798961542,7,6
2,0.183767661351682,0.000114732809437049,0.879939209726444,0.556278869667603,266,408.925925925926,656,44282.7003574238,0.637623403677203,46.833896440778,8,8
2,0.0903692757932995,0.000482726358927335,0.246200607902736,0.500158500135857,497,581.105263157895,656,19932.8479444756,0.488633275971379,32.4706419782873,9,9
4,0.331396603033644,9.74888470717233e-05,0.703030303030303,0.44780816954986,345,552.05,656,8855.34741053472,0.555475047550041,38.2951084989572,1,8
4,0.208895118959148,7.76649042560223e-05,0.496969696969697,0.496694140023549,436,69.00625,656,18157.2852407207,0.567611629381397,40.56269367177,2,7
4,0.0812172040310705,0.000254969197862541,0.486363636363636,0.579227425052079,423,56.9123711340206,656,2816.24124121386,0.548863327597138,36.4858087501349,3,7
4,0.421573255293095,0.000148859812091189,0.475757575757576,0.446200525314736,554,160.014492753623,656,7706.72482987021,0.453944389095191,25.888764490278,4,8
4,0.100875448863426,5.33525139257638e-06,0.742424242424242,0.654707454034961,112,2208.2,656,112166.755704418,0.799927542795037,88.9685570909255,5,8
4,0.0138593647915993,1.82972933019227e-05,0.78030303030303,0.823419527216738,201,334.575757575758,656,2078.82198431554,0.651209129607825,31.3558501631184,6,6
4,0.0794394116427172,3.24637942673114e-05,0.233333333333333,0.665123177248438,417,1380.125,656,15332.2477048695,0.390816049270899,24.0353798961542,7,6
4,0.0158511797668461,4.1132937298585e-05,0,0.556278869667603,266,408.925925925926,656,16920.6510616992,0.637623403677203,46.833896440778,8,8
4,0.0681701435542668,6.76295456111578e-05,0.260606060606061,0.500158500135857,497,581.105263157895,656,14973.6737296554,0.488633275971379,32.4706419782873,9,9
8,0.0575005797322784,4.59412812173212e-05,0.475903614457831,0.44780816954986,345,552.05,656,8878.15884869473,0.555475047550041,38.2951084989572,1,8
8,0.279458200912056,0.000427581365376735,0,0.496694140023549,436,69.00625,656,19741.6330788046,0.567611629381397,40.56269367177,2,7
8,0.053390683042646,5.86473088846734e-05,0,0.579227425052079,423,56.9123711340206,656,9398.32149332734,0.548863327597138,36.4858087501349,3,7
8,0.437363831748809,0.000331773693432602,0,0.446200525314736,554,160.014492753623,656,3266.60252534155,0.453944389095191,25.888764490278,4,8
8,0.0173954329732717,1.08366470477626e-05,0.338855421686747,0.654707454034961,112,2208.2,656,142060.869641513,0.799927542795037,88.9685570909255,5,8
8,0.0173571222207662,2.78217647422914e-05,0.629518072289157,0.823419527216738,201,334.575757575758,656,5698.87400219437,0.651209129607825,31.3558501631184,6,6
8,0.0775992022676342,9.33830325550175e-05,0,0.665123177248438,417,1380.125,656,1511.23906772171,0.390816049270899,24.0353798961542,7,6
8,0.0479744984928526,6.27735702247704e-05,0,0.556278869667603,266,408.925925925926,656,22071.3398918188,0.637623403677203,46.833896440778,8,8
8,0.0297565582068399,0.000333188747748925,0.246987951807229,0.500158500135857,497,581.105263157895,656,13098.3901406794,0.488633275971379,32.4706419782873,9,9
16,0.0153679802050498,7.999104562634e-05,0,0.44780816954986,345,552.05,656,15443.0094945681,0.555475047550041,38.2951084989572,1,8
16,0.201437708697946,0.000112274721223993,0.580357142857143,0.496694140023549,436,69.00625,656,11897.5140871213,0.567611629381397,40.56269367177,2,7
16,0.0153983422481997,2.44792620486982e-05,0,0.579227425052079,423,56.9123711340206,656,15484.8272174682,0.548863327597138,36.4858087501349,3,7
16,0.220773102708933,0.000188508207887163,0,0.446200525314736,554,160.014492753623,656,4262.53753977579,0.453944389095191,25.888764490278,4,8
16,0.0266334639433389,1.38273824339747e-05,0.244047619047619,0.654707454034961,112,2208.2,656,166232.190684807,0.799927542795037,88.9685570909255,5,8
16,0.000796643764257681,1.23244516745256e-05,0.663690476190476,0.823419527216738,201,334.575757575758,656,9843.95284631238,0.651209129607825,31.3558501631184,6,6
16,0.0343479014370703,6.14156281678975e-05,0,0.665123177248438,417,1380.125,656,2780.75328850508,0.390816049270899,24.0353798961542,7,6
16,0.024356460362464,8.63431432492041e-06,0.183035714285714,0.556278869667603,266,408.925925925926,656,24540.6778953084,0.637623403677203,46.833896440778,8,8
16,0.0288789030197569,7.73070265255431e-05,0.305059523809524,0.500158500135857,497,581.105263157895,656,18525.9164409162,0.488633275971379,32.4706419782873,9,9
32,0.0151787507263896,1.24352351586611e-05,0,0.44780816954986,345,552.05,656,19408.7697187925,0.555475047550041,38.2951084989572,1,8
32,0.197952724256054,9.08154433293618e-05,0.56547619047619,0.496694140023549,436,69.00625,656,19172.9125166899,0.567611629381397,40.56269367177,2,7
32,0.0163332502940183,3.94463980782474e-05,0,0.579227425052079,423,56.9123711340206,656,19183.2395523224,0.548863327597138,36.4858087501349,3,7
32,0.0353751208371562,0.000229687874802022,0,0.446200525314736,554,160.014492753623,656,6619.41163148198,0.453944389095191,25.888764490278,4,8
32,0.0082225025266006,1.10144401892397e-05,0.505952380952381,0.654707454034961,112,2208.2,656,184624.558932139,0.799927542795037,88.9685570909255,5,8
32,0.000947710246047852,3.20951205918479e-05,0.611607142857143,0.823419527216738,201,334.575757575758,656,12581.8384064314,0.651209129607825,31.3558501631184,6,6
32,0.043671171604994,9.43477166422622e-05,0,0.665123177248438,417,1380.125,656,3498.50429595973,0.390816049270899,24.0353798961542,7,6
32,0.0483100805792051,0.000102470436822846,0.398809523809524,0.556278869667603,266,408.925925925926,656,30792.9798933157,0.637623403677203,46.833896440778,8,8
32,0.026833996499847,2.71594659198922e-05,0.238095238095238,0.500158500135857,497,581.105263157895,656,15827.0327023454,0.488633275971379,32.4706419782873,9,9
64,0.246847862410963,9.40849173092815e-05,0.504261363636364,0.44780816954986,345,552.05,656,22363.244189178,0.555475047550041,38.2951084989572,1,8
64,0.0268413464228645,3.79036401638876e-05,0,0.496694140023549,436,69.00625,656,20976.4814243656,0.567611629381397,40.56269367177,2,7
64,0.0150659050545415,0.195880926449704,0.198863636363636,0.579227425052079,423,56.9123711340206,656,22287.0414302575,0.548863327597138,36.4858087501349,3,7
64,0.37282688885664,0.000137217374224628,0,0.446200525314736,554,160.014492753623,656,8339.04849538209,0.453944389095191,25.888764490278,4,8
64,0.0485353784337309,1.61438035423101e-05,0.369318181818182,0.654707454034961,112,2208.2,656,196222.275090792,0.799927542795037,88.9685570909255,5,8
64,0.0113150236970487,4.1612425764047e-05,0.610795454545455,0.823419527216738,201,334.575757575758,656,14501.4151507204,0.651209129607825,31.3558501631184,6,6
64,0.00789290674985179,2.34410180302705e-05,0,0.665123177248438,417,1380.125,656,4285.2328798362,0.390816049270899,24.0353798961542,7,6
64,0.0116235918136099,1.27951374415621e-05,0,0.556278869667603,266,408.925925925926,656,34532.4589159783,0.637623403677203,46.833896440778,8,8
64,0.0224966703546835,7.45759490849135e-05,0,0.500158500135857,497,581.105263157895,656,19516.3100431274,0.488633275971379,32.4706419782873,9,9
128,0.00603999995511665,3.95684329413574e-05,0,0.44780816954986,345,552.05,656,24263.0740608396,0.555475047550041,38.2951084989572,1,8
128,0.00739201941161094,5.16264616361275e-05,0,0.496694140023549,436,69.00625,656,23312.8944303744,0.567611629381397,40.56269367177,2,7
128,0.0173120921179586,0.202058566980595,0.162760416666667,0.579227425052079,423,56.9123711340206,656,23837.2686219357,0.548863327597138,36.4858087501349,3,7
128,0.00146225000698342,0.000135912755360848,0,0.446200525314736,554,160.014492753623,656,8050.9517977344,0.453944389095191,25.888764490278,4,8
128,0.0749433871520209,9.63397653388693e-06,0.358072916666667,0.654707454034961,112,2208.2,656,230445.502253422,0.799927542795037,88.9685570909255,5,8
